,Centre Latitude,Centre Longitude,Attractions,Activities,Accommodation
2961,53.359550561797754,-6.826086956521739,2,1,0
2962,53.359550561797754,-6.913043478260869,0,0,0
2963,53.359550561797754,-7.0,0,3,0
2964,53.359550561797754,-7.086956521739131,0,3,0
2965,53.359550561797754,-7.173913043478261,0,0,0
2966,53.359550561797754,-7.260869565217391,0,1,0
2967,53.359550561797754,-7.3478260869565215,0,2,0
2968,53.359550561797754,-7.434782608695652,0,4,1
2969,53.359550561797754,-7.521739130434783,0,2,0
2970,53.359550561797754,-7.608695652173913,0,1,0
2971,53.359550561797754,-7.695652173913043,0,4,1
2972,53.359550561797754,-7.782608695652174,1,1,0
2973,53.359550561797754,-7.869565217391305,1,2,0
2974,53.359550561797754,-7.956521739130435,0,3,0
2975,53.359550561797754,-8.043478260869565,1,3,0
2976,53.359550561797754,-8.130434782608695,0,0,0
2977,53.359550561797754,-8.217391304347826,0,1,3
2978,53.359550561797754,-8.304347826086957,0,1,0
2979,53.359550561797754,-8.391304347826086,0,0,0
2980,53.359550561797754,-8.478260869565217,0,0,0
2981,53.359550561797754,-8.565217391304348,0,0,0
2982,53.359550561797754,-8.652173913043478,0,2,0
2983,53.359550561797754,-8.73913043478261,0,3,0
2984,53.359550561797754,-8.826086956521738,0,5,0
2985,53.359550561797754,-8.91304347826087,1,5,3
2986,53.359550561797754,-9.0,1,2,4
2987,53.359550561797754,-9.086956521739129,0,2,1
2988,53.359550561797754,-9.173913043478262,0,15,1
2989,53.359550561797754,-9.26086956521739,0,1,1
2990,53.359550561797754,-9.347826086956522,0,0,0
2991,53.359550561797754,-9.434782608695652,0,0,0
2992,53.359550561797754,-9.521739130434781,0,2,1
2993,53.359550561797754,-9.608695652173914,0,3,1
2994,53.359550561797754,-9.695652173913043,0,1,0
2995,53.359550561797754,-9.782608695652174,0,2,1
2996,53.359550561797754,-9.869565217391305,0,3,3
2997,53.359550561797754,-9.956521739130434,1,6,3
2998,53.359550561797754,-10.043478260869566,0,0,0
2999,53.359550561797754,-10.130434782608695,0,0,0
3000,53.359550561797754,-10.217391304347826,0,0,0
3001,53.359550561797754,-10.304347826086957,0,0,0
3002,53.359550561797754,-10.391304347826086,0,0,0
3003,53.359550561797754,-10.478260869565217,0,0,0
3004,53.359550561797754,-10.565217391304348,0,0,0
3005,53.359550561797754,-10.652173913043478,0,0,0
3006,53.359550561797754,-10.73913043478261,0,0,0
3007,53.359550561797754,-10.826086956521738,0,0,0
3008,53.359550561797754,-10.91304347826087,0,0,0
3009,53.359550561797754,-11.0,0,0,0
3010,53.41573033707865,-5.0,0,0,0
3011,53.41573033707865,-5.086956521739131,0,0,0
3012,53.41573033707865,-5.173913043478261,0,0,0
3013,53.41573033707865,-5.260869565217392,0,0,0
3014,53.41573033707865,-5.3478260869565215,0,0,0
3015,53.41573033707865,-5.434782608695652,0,0,0
3016,53.41573033707865,-5.521739130434782,0,0,0
3017,53.41573033707865,-5.608695652173913,0,0,0
3018,53.41573033707865,-5.695652173913043,0,0,0
3019,53.41573033707865,-5.782608695652174,0,0,0
3020,53.41573033707865,-5.869565217391305,0,0,0
3021,53.41573033707865,-5.956521739130435,0,0,0
3022,53.41573033707865,-6.043478260869565,2,28,2
3023,53.41573033707865,-6.130434782608695,3,40,11
3024,53.41573033707865,-6.217391304347826,1,44,21
3025,53.41573033707865,-6.304347826086957,0,31,10
3026,53.41573033707865,-6.391304347826087,0,21,4
3027,53.41573033707865,-6.478260869565217,1,6,1
3028,53.41573033707865,-6.565217391304348,3,9,5
3029,53.41573033707865,-6.6521739130434785,2,2,0
3030,53.41573033707865,-6.739130434782608,0,1,0
3031,53.41573033707865,-6.826086956521739,0,4,2
3032,53.41573033707865,-6.913043478260869,0,2,3
3033,53.41573033707865,-7.0,0,2,1
3034,53.41573033707865,-7.086956521739131,0,0,0
3035,53.41573033707865,-7.173913043478261,0,0,0
3036,53.41573033707865,-7.260869565217391,0,0,0
3037,53.41573033707865,-7.3478260869565215,0,2,0
3038,53.41573033707865,-7.434782608695652,0,5,1
3039,53.41573033707865,-7.521739130434783,0,1,0
3040,53.41573033707865,-7.608695652173913,0,0,2
3041,53.41573033707865,-7.695652173913043,0,6,2
3042,53.41573033707865,-7.782608695652174,0,7,1
3043,53.41573033707865,-7.869565217391305,0,29,7
3044,53.41573033707865,-7.956521739130435,1,32,9
3045,53.41573033707865,-8.043478260869565,1,2,2
3046,53.41573033707865,-8.130434782608695,0,0,0
3047,53.41573033707865,-8.217391304347826,0,0,0
3048,53.41573033707865,-8.304347826086957,0,1,0
3049,53.41573033707865,-8.391304347826086,0,1,0
3050,53.41573033707865,-8.478260869565217,0,0,0
3051,53.41573033707865,-8.565217391304348,0,0,0
3052,53.41573033707865,-8.652173913043478,0,0,0
3053,53.41573033707865,-8.73913043478261,0,1,1
3054,53.41573033707865,-8.826086956521738,0,3,1
3055,53.41573033707865,-8.91304347826087,0,1,1
3056,53.41573033707865,-9.0,0,4,1
3057,53.41573033707865,-9.086956521739129,0,3,0
3058,53.41573033707865,-9.173913043478262,0,1,2
3059,53.41573033707865,-9.26086956521739,1,5,13
3060,53.41573033707865,-9.347826086956522,1,7,11
3061,53.41573033707865,-9.434782608695652,0,2,0
3062,53.41573033707865,-9.521739130434781,1,4,2
3063,53.41573033707865,-9.608695652173914,0,1,1
3064,53.41573033707865,-9.695652173913043,0,0,0
3065,53.41573033707865,-9.782608695652174,1,0,1
3066,53.41573033707865,-9.869565217391305,2,5,6
3067,53.41573033707865,-9.956521739130434,1,6,4
3068,53.41573033707865,-10.043478260869566,0,5,3
3069,53.41573033707865,-10.130434782608695,0,8,5
3070,53.41573033707865,-10.217391304347826,0,2,0
3071,53.41573033707865,-10.304347826086957,0,0,0
3072,53.41573033707865,-10.391304347826086,0,0,0
3073,53.41573033707865,-10.478260869565217,0,0,0
3074,53.41573033707865,-10.565217391304348,0,0,0
3075,53.41573033707865,-10.652173913043478,0,0,0
3076,53.41573033707865,-10.73913043478261,0,0,0
3077,53.41573033707865,-10.826086956521738,0,0,0
3078,53.41573033707865,-10.91304347826087,0,0,0
3079,53.41573033707865,-11.0,0,0,0
3080,53.47191011235955,-5.0,0,0,0
3081,53.47191011235955,-5.086956521739131,0,0,0
3082,53.47191011235955,-5.173913043478261,0,0,0
3083,53.47191011235955,-5.260869565217392,0,0,0
3084,53.47191011235955,-5.3478260869565215,0,0,0
3085,53.47191011235955,-5.434782608695652,0,0,0
3086,53.47191011235955,-5.521739130434782,0,0,0
3087,53.47191011235955,-5.608695652173913,0,0,0
3088,53.47191011235955,-5.695652173913043,0,0,0
3089,53.47191011235955,-5.782608695652174,0,0,0
3090,53.47191011235955,-5.869565217391305,0,0,0
3091,53.47191011235955,-5.956521739130435,0,0,0
3092,53.47191011235955,-6.043478260869565,0,1,1
3093,53.47191011235955,-6.130434782608695,1,33,5
3094,53.47191011235955,-6.217391304347826,1,34,13
3095,53.47191011235955,-6.304347826086957,0,8,6
3096,53.47191011235955,-6.391304347826087,0,8,5
3097,53.47191011235955,-6.478260869565217,0,6,0
3098,53.47191011235955,-6.565217391304348,0,2,0
3099,53.47191011235955,-6.6521739130434785,1,2,0
3100,53.47191011235955,-6.739130434782608,0,6,0
3101,53.47191011235955,-6.826086956521739,0,4,0
3102,53.47191011235955,-6.913043478260869,0,2,0
3103,53.47191011235955,-7.0,0,2,0
3104,53.47191011235955,-7.086956521739131,0,2,0
3105,53.47191011235955,-7.173913043478261,0,0,0
3106,53.47191011235955,-7.260869565217391,0,3,0
3107,53.47191011235955,-7.3478260869565215,1,7,1
3108,53.47191011235955,-7.434782608695652,1,5,0
3109,53.47191011235955,-7.521739130434783,0,2,0
3110,53.47191011235955,-7.608695652173913,0,2,2
3111,53.47191011235955,-7.695652173913043,0,0,1
3112,53.47191011235955,-7.782608695652174,0,1,0
3113,53.47191011235955,-7.869565217391305,0,8,6
3114,53.47191011235955,-7.956521739130435,1,11,5
3115,53.47191011235955,-8.043478260869565,0,4,1
3116,53.47191011235955,-8.130434782608695,0,2,0
3117,53.47191011235955,-8.217391304347826,0,0,0
3118,53.47191011235955,-8.304347826086957,0,0,0
3119,53.47191011235955,-8.391304347826086,0,0,0
3120,53.47191011235955,-8.478260869565217,0,3,0
3121,53.47191011235955,-8.565217391304348,0,3,0
3122,53.47191011235955,-8.652173913043478,0,1,0
3123,53.47191011235955,-8.73913043478261,0,1,0
3124,53.47191011235955,-8.826086956521738,0,1,0
3125,53.47191011235955,-8.91304347826087,0,2,0
3126,53.47191011235955,-9.0,0,1,1
3127,53.47191011235955,-9.086956521739129,1,0,3
3128,53.47191011235955,-9.173913043478262,1,1,4
3129,53.47191011235955,-9.26086956521739,0,3,2
3130,53.47191011235955,-9.347826086956522,0,2,7
3131,53.47191011235955,-9.434782608695652,0,3,1
3132,53.47191011235955,-9.521739130434781,1,3,1
3133,53.47191011235955,-9.608695652173914,1,3,1
3134,53.47191011235955,-9.695652173913043,0,0,0
3135,53.47191011235955,-9.782608695652174,0,1,1
3136,53.47191011235955,-9.869565217391305,2,0,4
3137,53.47191011235955,-9.956521739130434,3,22,32
3138,53.47191011235955,-10.043478260869566,3,31,38
3139,53.47191011235955,-10.130434782608695,0,2,3
3140,53.47191011235955,-10.217391304347826,0,0,0
3141,53.47191011235955,-10.304347826086957,0,0,0
3142,53.47191011235955,-10.391304347826086,0,0,0
3143,53.47191011235955,-10.478260869565217,0,0,0
3144,53.47191011235955,-10.565217391304348,0,0,0
3145,53.47191011235955,-10.652173913043478,0,0,0
3146,53.47191011235955,-10.73913043478261,0,0,0
3147,53.47191011235955,-10.826086956521738,0,0,0
3148,53.47191011235955,-10.91304347826087,0,0,0
3149,53.47191011235955,-11.0,0,0,0
3150,53.52808988764045,-5.0,0,0,0
3151,53.52808988764045,-5.086956521739131,0,0,0
3152,53.52808988764045,-5.173913043478261,0,0,0
3153,53.52808988764045,-5.260869565217392,0,0,0
3154,53.52808988764045,-5.3478260869565215,0,0,0
3155,53.52808988764045,-5.434782608695652,0,0,0
3156,53.52808988764045,-5.521739130434782,0,0,0
3157,53.52808988764045,-5.608695652173913,0,0,0
3158,53.52808988764045,-5.695652173913043,0,0,0
3159,53.52808988764045,-5.782608695652174,0,0,0
3160,53.52808988764045,-5.869565217391305,0,0,0
3161,53.52808988764045,-5.956521739130435,0,0,0
3162,53.52808988764045,-6.043478260869565,0,3,1
3163,53.52808988764045,-6.130434782608695,0,8,4
3164,53.52808988764045,-6.217391304347826,0,4,5
3165,53.52808988764045,-6.304347826086957,0,2,0
3166,53.52808988764045,-6.391304347826087,0,9,6
3167,53.52808988764045,-6.478260869565217,0,8,3
3168,53.52808988764045,-6.565217391304348,0,2,2
3169,53.52808988764045,-6.6521739130434785,0,5,3
3170,53.52808988764045,-6.739130434782608,2,11,12
3171,53.52808988764045,-6.826086956521739,2,12,11
3172,53.52808988764045,-6.913043478260869,0,0,1
3173,53.52808988764045,-7.0,0,0,0
3174,53.52808988764045,-7.086956521739131,0,1,0
3175,53.52808988764045,-7.173913043478261,0,0,0
3176,53.52808988764045,-7.260869565217391,1,9,3
3177,53.52808988764045,-7.3478260869565215,5,25,8
3178,53.52808988764045,-7.434782608695652,0,3,0
3179,53.52808988764045,-7.521739130434783,0,0,0
3180,53.52808988764045,-7.608695652173913,0,0,0
3181,53.52808988764045,-7.695652173913043,1,1,1
3182,53.52808988764045,-7.782608695652174,0,1,3
3183,53.52808988764045,-7.869565217391305,0,1,1
3184,53.52808988764045,-7.956521739130435,1,2,0
3185,53.52808988764045,-8.043478260869565,1,2,0
3186,53.52808988764045,-8.130434782608695,0,1,0
3187,53.52808988764045,-8.217391304347826,0,0,0
3188,53.52808988764045,-8.304347826086957,0,0,0
3189,53.52808988764045,-8.391304347826086,0,0,0
3190,53.52808988764045,-8.478260869565217,0,0,0
3191,53.52808988764045,-8.565217391304348,0,0,0
3192,53.52808988764045,-8.652173913043478,0,0,0
3193,53.52808988764045,-8.73913043478261,0,0,0
3194,53.52808988764045,-8.826086956521738,0,5,2
3195,53.52808988764045,-8.91304347826087,0,4,2
3196,53.52808988764045,-9.0,0,0,0
3197,53.52808988764045,-9.086956521739129,0,0,2
3198,53.52808988764045,-9.173913043478262,0,2,2
3199,53.52808988764045,-9.26086956521739,3,15,15
3200,53.52808988764045,-9.347826086956522,3,16,13
3201,53.52808988764045,-9.434782608695652,0,4,2
3202,53.52808988764045,-9.521739130434781,0,2,0
3203,53.52808988764045,-9.608695652173914,0,1,0
3204,53.52808988764045,-9.695652173913043,0,1,1
3205,53.52808988764045,-9.782608695652174,0,1,1
3206,53.52808988764045,-9.869565217391305,1,5,2
3207,53.52808988764045,-9.956521739130434,1,10,5
3208,53.52808988764045,-10.043478260869566,4,24,35
3209,53.52808988764045,-10.130434782608695,1,4,9
3210,53.52808988764045,-10.217391304347826,0,1,0
3211,53.52808988764045,-10.304347826086957,0,0,0
3212,53.52808988764045,-10.391304347826086,0,0,0
3213,53.52808988764045,-10.478260869565217,0,0,0
3214,53.52808988764045,-10.565217391304348,0,0,0
3215,53.52808988764045,-10.652173913043478,0,0,0
3216,53.52808988764045,-10.73913043478261,0,0,0
3217,53.52808988764045,-10.826086956521738,0,0,0
3218,53.52808988764045,-10.91304347826087,0,0,0
3219,53.52808988764045,-11.0,0,0,0
3220,53.58426966292135,-5.0,0,0,0
3221,53.58426966292135,-5.086956521739131,0,0,0
3222,53.58426966292135,-5.173913043478261,0,0,0
3223,53.58426966292135,-5.260869565217392,0,0,0
3224,53.58426966292135,-5.3478260869565215,0,0,0
3225,53.58426966292135,-5.434782608695652,0,0,0
3226,53.58426966292135,-5.521739130434782,0,0,0
3227,53.58426966292135,-5.608695652173913,0,0,0
3228,53.58426966292135,-5.695652173913043,0,0,0
3229,53.58426966292135,-5.782608695652174,0,0,0
3230,53.58426966292135,-5.869565217391305,0,0,0
3231,53.58426966292135,-5.956521739130435,0,0,0
3232,53.58426966292135,-6.043478260869565,0,8,1
3233,53.58426966292135,-6.130434782608695,0,16,4
3234,53.58426966292135,-6.217391304347826,0,9,1
3235,53.58426966292135,-6.304347826086957,0,3,0
3236,53.58426966292135,-6.391304347826087,0,3,0
3237,53.58426966292135,-6.478260869565217,0,2,0
3238,53.58426966292135,-6.565217391304348,2,2,2
3239,53.58426966292135,-6.6521739130434785,1,7,4
3240,53.58426966292135,-6.739130434782608,1,13,9
3241,53.58426966292135,-6.826086956521739,2,8,8
3242,53.58426966292135,-6.913043478260869,0,0,1
3243,53.58426966292135,-7.0,0,0,0
3244,53.58426966292135,-7.086956521739131,0,0,0
3245,53.58426966292135,-7.173913043478261,0,0,0
3246,53.58426966292135,-7.260869565217391,0,2,0
3247,53.58426966292135,-7.3478260869565215,1,3,2
3248,53.58426966292135,-7.434782608695652,0,0,1
3249,53.58426966292135,-7.521739130434783,0,0,0
3250,53.58426966292135,-7.608695652173913,0,3,1
3251,53.58426966292135,-7.695652173913043,1,2,4
3252,53.58426966292135,-7.782608695652174,1,2,3
3253,53.58426966292135,-7.869565217391305,1,0,2
3254,53.58426966292135,-7.956521739130435,0,1,1
3255,53.58426966292135,-8.043478260869565,1,0,1
3256,53.58426966292135,-8.130434782608695,1,0,1
3257,53.58426966292135,-8.217391304347826,2,4,2
3258,53.58426966292135,-8.304347826086957,1,3,1
3259,53.58426966292135,-8.391304347826086,0,0,0
3260,53.58426966292135,-8.478260869565217,0,0,0
3261,53.58426966292135,-8.565217391304348,0,0,0
3262,53.58426966292135,-8.652173913043478,0,0,0
3263,53.58426966292135,-8.73913043478261,0,1,0
3264,53.58426966292135,-8.826086956521738,0,0,1
3265,53.58426966292135,-8.91304347826087,0,2,1
3266,53.58426966292135,-9.0,0,0,0
3267,53.58426966292135,-9.086956521739129,0,3,0
3268,53.58426966292135,-9.173913043478262,0,4,1
3269,53.58426966292135,-9.26086956521739,0,2,7
3270,53.58426966292135,-9.347826086956522,0,5,4
3271,53.58426966292135,-9.434782608695652,0,2,0
3272,53.58426966292135,-9.521739130434781,0,1,0
3273,53.58426966292135,-9.608695652173914,0,1,0
3274,53.58426966292135,-9.695652173913043,1,7,3
3275,53.58426966292135,-9.782608695652174,1,10,4
3276,53.58426966292135,-9.869565217391305,2,6,2
3277,53.58426966292135,-9.956521739130434,1,11,8
3278,53.58426966292135,-10.043478260869566,0,3,3
3279,53.58426966292135,-10.130434782608695,1,2,5
3280,53.58426966292135,-10.217391304347826,1,6,5
3281,53.58426966292135,-10.304347826086957,0,0,0
3282,53.58426966292135,-10.391304347826086,0,0,0
3283,53.58426966292135,-10.478260869565217,0,0,0
3284,53.58426966292135,-10.565217391304348,0,0,0
3285,53.58426966292135,-10.652173913043478,0,0,0
3286,53.58426966292135,-10.73913043478261,0,0,0
3287,53.58426966292135,-10.826086956521738,0,0,0
3288,53.58426966292135,-10.91304347826087,0,0,0
3289,53.58426966292135,-11.0,0,0,0
3290,53.640449438202246,-5.0,0,0,0
3291,53.640449438202246,-5.086956521739131,0,0,0
3292,53.640449438202246,-5.173913043478261,0,0,0
3293,53.640449438202246,-5.260869565217392,0,0,0
3294,53.640449438202246,-5.3478260869565215,0,0,0
3295,53.640449438202246,-5.434782608695652,0,0,0
3296,53.640449438202246,-5.521739130434782,0,0,0
3297,53.640449438202246,-5.608695652173913,0,0,0
3298,53.640449438202246,-5.695652173913043,0,0,0
3299,53.640449438202246,-5.782608695652174,0,0,0
3300,53.640449438202246,-5.869565217391305,0,0,0
3301,53.640449438202246,-5.956521739130435,0,0,0
3302,53.640449438202246,-6.043478260869565,0,0,0
3303,53.640449438202246,-6.130434782608695,0,1,1
3304,53.640449438202246,-6.217391304347826,1,4,3
3305,53.640449438202246,-6.304347826086957,1,4,2
3306,53.640449438202246,-6.391304347826087,1,4,0
3307,53.640449438202246,-6.478260869565217,2,1,0
3308,53.640449438202246,-6.565217391304348,0,0,1
3309,53.640449438202246,-6.6521739130434785,4,15,5
3310,53.640449438202246,-6.739130434782608,1,10,4
3311,53.640449438202246,-6.826086956521739,0,0,0
3312,53.640449438202246,-6.913043478260869,2,1,2
3313,53.640449438202246,-7.0,0,2,1
3314,53.640449438202246,-7.086956521739131,0,1,0
3315,53.640449438202246,-7.173913043478261,0,0,1
3316,53.640449438202246,-7.260869565217391,0,1,2
3317,53.640449438202246,-7.3478260869565215,1,4,1
3318,53.640449438202246,-7.434782608695652,0,2,1
3319,53.640449438202246,-7.521739130434783,0,0,1
3320,53.640449438202246,-7.608695652173913,0,1,0
3321,53.640449438202246,-7.695652173913043,0,1,0
3322,53.640449438202246,-7.782608695652174,0,2,0
3323,53.640449438202246,-7.869565217391305,1,0,0
3324,53.640449438202246,-7.956521739130435,0,2,0
3325,53.640449438202246,-8.043478260869565,0,3,0
3326,53.640449438202246,-8.130434782608695,2,11,3
3327,53.640449438202246,-8.217391304347826,2,11,5
3328,53.640449438202246,-8.304347826086957,0,1,1
3329,53.640449438202246,-8.391304347826086,0,0,0
3330,53.640449438202246,-8.478260869565217,0,0,0
3331,53.640449438202246,-8.565217391304348,0,0,0
3332,53.640449438202246,-8.652173913043478,0,1,0
3333,53.640449438202246,-8.73913043478261,0,2,0
3334,53.640449438202246,-8.826086956521738,0,0,0
3335,53.640449438202246,-8.91304347826087,0,2,0
3336,53.640449438202246,-9.0,0,0,1
3337,53.640449438202246,-9.086956521739129,0,1,0
3338,53.640449438202246,-9.173913043478262,1,5,0
3339,53.640449438202246,-9.26086956521739,2,3,0
3340,53.640449438202246,-9.347826086956522,0,2,1
3341,53.640449438202246,-9.434782608695652,0,3,1
3342,53.640449438202246,-9.521739130434781,0,0,0
3343,53.640449438202246,-9.608695652173914,1,2,0
3344,53.640449438202246,-9.695652173913043,2,5,2
3345,53.640449438202246,-9.782608695652174,1,4,2
3346,53.640449438202246,-9.869565217391305,0,4,0
3347,53.640449438202246,-9.956521739130434,0,2,3
3348,53.640449438202246,-10.043478260869566,0,0,1
3349,53.640449438202246,-10.130434782608695,0,1,0
3350,53.640449438202246,-10.217391304347826,1,6,5
3351,53.640449438202246,-10.304347826086957,0,0,0
3352,53.640449438202246,-10.391304347826086,0,0,0
3353,53.640449438202246,-10.478260869565217,0,0,0
3354,53.640449438202246,-10.565217391304348,0,0,0
3355,53.640449438202246,-10.652173913043478,0,0,0
3356,53.640449438202246,-10.73913043478261,0,0,0
3357,53.640449438202246,-10.826086956521738,0,0,0
3358,53.640449438202246,-10.91304347826087,0,0,0
3359,53.640449438202246,-11.0,0,0,0
3360,53.69662921348315,-5.0,0,0,0
3361,53.69662921348315,-5.086956521739131,0,0,0
3362,53.69662921348315,-5.173913043478261,0,0,0
3363,53.69662921348315,-5.260869565217392,0,0,0
3364,53.69662921348315,-5.3478260869565215,0,0,0
3365,53.69662921348315,-5.434782608695652,0,0,0
3366,53.69662921348315,-5.521739130434782,0,0,0
3367,53.69662921348315,-5.608695652173913,0,0,0
3368,53.69662921348315,-5.695652173913043,0,0,0
3369,53.69662921348315,-5.782608695652174,0,0,0
3370,53.69662921348315,-5.869565217391305,0,0,0
3371,53.69662921348315,-5.956521739130435,0,0,0
3372,53.69662921348315,-6.043478260869565,0,0,0
3373,53.69662921348315,-6.130434782608695,0,0,0
3374,53.69662921348315,-6.217391304347826,1,6,4
3375,53.69662921348315,-6.304347826086957,7,25,12
3376,53.69662921348315,-6.391304347826087,6,19,9
3377,53.69662921348315,-6.478260869565217,5,10,7
3378,53.69662921348315,-6.565217391304348,2,6,8
3379,53.69662921348315,-6.6521739130434785,3,4,0
3380,53.69662921348315,-6.739130434782608,1,4,1
3381,53.69662921348315,-6.826086956521739,5,6,2
3382,53.69662921348315,-6.913043478260869,8,5,2
3383,53.69662921348315,-7.0,1,0,3
3384,53.69662921348315,-7.086956521739131,0,0,1
3385,53.69662921348315,-7.173913043478261,1,2,2
3386,53.69662921348315,-7.260869565217391,0,4,1
3387,53.69662921348315,-7.3478260869565215,1,2,0
3388,53.69662921348315,-7.434782608695652,0,0,0
3389,53.69662921348315,-7.521739130434783,0,0,1
3390,53.69662921348315,-7.608695652173913,1,2,0
3391,53.69662921348315,-7.695652173913043,0,1,0
3392,53.69662921348315,-7.782608695652174,0,6,3
3393,53.69662921348315,-7.869565217391305,0,3,1
3394,53.69662921348315,-7.956521739130435,0,2,0
3395,53.69662921348315,-8.043478260869565,0,4,0
3396,53.69662921348315,-8.130434782608695,0,1,0
3397,53.69662921348315,-8.217391304347826,1,0,0
3398,53.69662921348315,-8.304347826086957,1,0,0
3399,53.69662921348315,-8.391304347826086,0,0,0
3400,53.69662921348315,-8.478260869565217,0,0,0
3401,53.69662921348315,-8.565217391304348,0,0,0
3402,53.69662921348315,-8.652173913043478,0,1,0
3403,53.69662921348315,-8.73913043478261,0,2,0
3404,53.69662921348315,-8.826086956521738,0,1,1
3405,53.69662921348315,-8.91304347826087,0,1,0
3406,53.69662921348315,-9.0,1,6,5
3407,53.69662921348315,-9.086956521739129,0,0,0
3408,53.69662921348315,-9.173913043478262,0,0,0
3409,53.69662921348315,-9.26086956521739,1,0,0
3410,53.69662921348315,-9.347826086956522,0,2,0
3411,53.69662921348315,-9.434782608695652,0,0,0
3412,53.69662921348315,-9.521739130434781,0,0,1
3413,53.69662921348315,-9.608695652173914,0,0,0
3414,53.69662921348315,-9.695652173913043,0,0,0
3415,53.69662921348315,-9.782608695652174,1,1,0
3416,53.69662921348315,-9.869565217391305,0,4,2
3417,53.69662921348315,-9.956521739130434,0,2,2
3418,53.69662921348315,-10.043478260869566,1,1,1
3419,53.69662921348315,-10.130434782608695,1,1,1
3420,53.69662921348315,-10.217391304347826,0,0,0
3421,53.69662921348315,-10.304347826086957,0,0,0
3422,53.69662921348315,-10.391304347826086,0,0,0
3423,53.69662921348315,-10.478260869565217,0,0,0
3424,53.69662921348315,-10.565217391304348,0,0,0
3425,53.69662921348315,-10.652173913043478,0,0,0
3426,53.69662921348315,-10.73913043478261,0,0,0
3427,53.69662921348315,-10.826086956521738,0,0,0
3428,53.69662921348315,-10.91304347826087,0,0,0
3429,53.69662921348315,-11.0,0,0,0
3430,53.752808988764045,-5.0,0,0,0
3431,53.752808988764045,-5.086956521739131,0,0,0
3432,53.752808988764045,-5.173913043478261,0,0,0
3433,53.752808988764045,-5.260869565217392,0,0,0
3434,53.752808988764045,-5.3478260869565215,0,0,0
3435,53.752808988764045,-5.434782608695652,0,0,0
3436,53.752808988764045,-5.521739130434782,0,0,0
3437,53.752808988764045,-5.608695652173913,0,0,0
3438,53.752808988764045,-5.695652173913043,0,0,0
3439,53.752808988764045,-5.782608695652174,0,0,0
3440,53.752808988764045,-5.869565217391305,0,0,0
3441,53.752808988764045,-5.956521739130435,0,0,0
3442,53.752808988764045,-6.043478260869565,0,0,0
3443,53.752808988764045,-6.130434782608695,0,0,0
3444,53.752808988764045,-6.217391304347826,1,11,1
3445,53.752808988764045,-6.304347826086957,4,15,2
3446,53.752808988764045,-6.391304347826087,6,8,4
3447,53.752808988764045,-6.478260869565217,5,3,1
3448,53.752808988764045,-6.565217391304348,0,4,6
3449,53.752808988764045,-6.6521739130434785,0,1,2
3450,53.752808988764045,-6.739130434782608,0,1,0
3451,53.752808988764045,-6.826086956521739,4,5,2
3452,53.752808988764045,-6.913043478260869,5,5,3
3453,53.752808988764045,-7.0,0,1,1
3454,53.752808988764045,-7.086956521739131,2,3,4
3455,53.752808988764045,-7.173913043478261,1,3,4
3456,53.752808988764045,-7.260869565217391,0,1,0
3457,53.752808988764045,-7.3478260869565215,0,1,0
3458,53.752808988764045,-7.434782608695652,1,1,0
3459,53.752808988764045,-7.521739130434783,1,2,0
3460,53.752808988764045,-7.608695652173913,0,1,0
3461,53.752808988764045,-7.695652173913043,0,0,0
3462,53.752808988764045,-7.782608695652174,0,6,4
3463,53.752808988764045,-7.869565217391305,0,3,2
3464,53.752808988764045,-7.956521739130435,0,3,2
3465,53.752808988764045,-8.043478260869565,0,3,2
3466,53.752808988764045,-8.130434782608695,0,4,2
3467,53.752808988764045,-8.217391304347826,2,0,0
3468,53.752808988764045,-8.304347826086957,1,0,0
3469,53.752808988764045,-8.391304347826086,0,0,0
3470,53.752808988764045,-8.478260869565217,1,4,2
3471,53.752808988764045,-8.565217391304348,0,5,2
3472,53.752808988764045,-8.652173913043478,0,3,0
3473,53.752808988764045,-8.73913043478261,0,1,0
3474,53.752808988764045,-8.826086956521738,0,2,1
3475,53.752808988764045,-8.91304347826087,1,6,5
3476,53.752808988764045,-9.0,1,6,4
3477,53.752808988764045,-9.086956521739129,0,0,3
3478,53.752808988764045,-9.173913043478262,1,0,0
3479,53.752808988764045,-9.26086956521739,2,1,0
3480,53.752808988764045,-9.347826086956522,1,1,0
3481,53.752808988764045,-9.434782608695652,0,1,1
3482,53.752808988764045,-9.521739130434781,0,3,6
3483,53.752808988764045,-9.608695652173914,1,5,4
3484,53.752808988764045,-9.695652173913043,1,6,3
3485,53.752808988764045,-9.782608695652174,3,7,3
3486,53.752808988764045,-9.869565217391305,3,11,4
3487,53.752808988764045,-9.956521739130434,3,8,0
3488,53.752808988764045,-10.043478260869566,0,0,1
3489,53.752808988764045,-10.130434782608695,0,0,0
3490,53.752808988764045,-10.217391304347826,0,0,0
3491,53.752808988764045,-10.304347826086957,0,0,0
3492,53.752808988764045,-10.391304347826086,0,0,0
3493,53.752808988764045,-10.478260869565217,0,0,0
3494,53.752808988764045,-10.565217391304348,0,0,0
3495,53.752808988764045,-10.652173913043478,0,0,0
3496,53.752808988764045,-10.73913043478261,0,0,0
3497,53.752808988764045,-10.826086956521738,0,0,0
3498,53.752808988764045,-10.91304347826087,0,0,0
3499,53.752808988764045,-11.0,0,0,0
3500,53.80898876404494,-5.0,0,0,0
3501,53.80898876404494,-5.086956521739131,0,0,0
